"V1","V2","V3","V4","V5","V6","V7","V8","fault"
0.78242,0.40608,0.13704,6.051,12.616,0.16782,0.031799,0.0044606,"Ball_007_1"
0.77933,0.49231,0.14573,6.1252,11.724,0.18935,0.032549,0.0056808,"Ball_007_1"
0.76411,0.70487,0.18499,5.7449,11.781,0.18319,0.033511,0.0082785,"Ball_007_1"
0.56963,0.46643,0.15824,5.9455,11.601,0.21136,0.041841,0.016474,"Ball_007_1"
0.98538,0.46093,0.16418,7.2953,15.065,0.15989,0.033267,0.0070578,"Ball_007_1"
0.68737,0.54856,0.20938,5.5765,11.506,0.25437,0.054273,0.018164,"Ball_007_1"
0.83212,0.39254,0.16997,6.7071,13.177,0.17351,0.032723,0.0088009,"Ball_007_1"
0.71188,0.44864,0.16432,5.4087,11.152,0.16948,0.030424,0.0059159,"Ball_007_1"
2.4009,0.42549,0.12139,9.8503,18.19,0.3079,0.07281,0.0096394,"Ball_014_1"
2.1602,0.47825,0.15502,8.5804,12.518,0.15641,0.029189,0.0072216,"Ball_014_1"
2.5391,0.60434,0.14046,9.5659,15.146,0.19551,0.043901,0.010338,"Ball_014_1"
2.0207,0.53349,0.13057,12.696,22.621,0.34933,0.081635,0.0052392,"Ball_014_1"
2.1664,0.47259,0.10417,3.2488,5.1229,0.10506,0.029671,0.0035298,"Ball_014_1"
2.1531,0.65478,0.12184,3.6485,4.8533,0.16017,0.047826,0.0074275,"Ball_014_1"
2.2177,0.4693,0.16965,6.5982,11.127,0.34526,0.048708,0.0067582,"Ball_014_1"
2.4306,0.48364,0.11823,5.1431,7.7191,0.13567,0.042391,0.0066164,"Ball_014_1"
2.1858,0.64379,0.13617,3.092,4.9517,0.11437,0.026885,0.005906,"Ball_014_1"
2.3655,0.43544,0.13629,10.324,16.011,0.20972,0.036379,0.0069548,"Ball_014_1"
1.9499,0.49051,0.14043,5.1973,8.6884,0.27386,0.058771,0.0089012,"Ball_014_1"
2.5763,0.5914,0.15138,9.0403,14.431,0.19369,0.042939,0.0072728,"Ball_014_1"
2.0016,0.40042,0.1716,15.56,24.06,0.2571,0.043173,0.0072065,"Ball_014_1"
2.6291,0.37862,0.10879,4.2519,5.607,0.098375,0.0244,0.0048264,"Ball_014_1"
2.2196,0.63072,0.15796,3.956,5.0562,0.1145,0.022604,0.0075387,"Ball_014_1"
2.2863,0.5248,0.2084,11.907,16.003,0.15753,0.045833,0.013586,"Ball_014_1"
2.1097,0.59535,0.1877,9.1368,11.598,0.15145,0.069006,0.018203,"Ball_014_1"
2.1709,0.48596,0.14081,4.1587,5.4149,0.093685,0.029013,0.0046266,"Ball_014_1"
2.253,0.54541,0.15881,11.693,14.171,0.14621,0.03053,0.00716,"Ball_014_1"
2.06,0.3857,0.12094,4.2899,4.8932,0.15896,0.033315,0.0051567,"Ball_014_1"
2.476,0.509,0.14335,13.42,21.644,0.20868,0.04432,0.006781,"Ball_014_1"
2.1831,0.57463,0.17948,16.27,22.221,0.28782,0.073233,0.010169,"Ball_014_1"
2.2756,0.63687,0.1548,16.376,24.322,0.24918,0.041196,0.0070745,"Ball_014_1"
2.1045,0.438,0.13003,12.097,22.56,0.30814,0.05058,0.0070343,"Ball_014_1"
2.2973,0.58148,0.10576,10.902,18.489,0.2436,0.050695,0.0054593,"Ball_014_1"
2.3379,0.44342,0.14065,17.341,29.481,0.26296,0.035517,0.0059993,"Ball_014_1"
2.2307,0.47552,0.10353,6.1938,7.989,0.11003,0.045921,0.007176,"Ball_014_1"
2.5278,0.59619,0.10555,1.9224,3.0446,0.081453,0.025963,0.0087353,"Ball_014_1"
2.1583,0.57591,0.12127,9.4156,17.965,0.24509,0.056525,0.0085926,"Ball_014_1"
1.9143,0.59764,0.13824,9.5603,18.723,0.42432,0.069482,0.006499,"Ball_014_1"
2.3756,0.51137,0.10003,2.9998,4.491,0.085596,0.028627,0.0052966,"Ball_014_1"
2.2089,0.4685,0.091315,1.6325,2.5227,0.0953,0.020274,0.0045408,"Ball_014_1"
2.4353,0.38534,0.11292,9.1675,16.782,0.27238,0.083305,0.011347,"Ball_014_1"
2.1438,0.76278,0.13602,4.6772,6.174,0.20287,0.078728,0.012903,"Ball_014_1"
2.5699,0.43182,0.13675,3.3117,4.804,0.1925,0.079898,0.017084,"Ball_014_1"
1.6785,0.6156,0.14522,5.3255,8.4288,0.11086,0.027529,0.0049952,"Ball_014_1"
2.4407,0.50423,0.1323,8.3167,15.165,0.27241,0.057621,0.0094236,"Ball_014_1"
2.0038,0.50407,0.11157,6.0162,7.9899,0.14375,0.058617,0.0064014,"Ball_014_1"
2.5715,0.42896,0.10817,2.6492,4.3801,0.12442,0.027561,0.0054933,"Ball_014_1"
2.2472,0.61767,0.1261,4.5411,6.6352,0.11619,0.026937,0.0086327,"Ball_014_1"
2.2709,0.53323,0.14683,5.5292,8.3602,0.124,0.033002,0.0084157,"Ball_014_1"
2.1621,0.63814,0.14994,4.8137,5.7434,0.10957,0.026483,0.0044861,"Ball_014_1"
2.1218,0.49876,0.13454,2.9406,3.9274,0.085612,0.024612,0.0058489,"Ball_014_1"
2.4211,0.46577,0.11274,4.809,6.6071,0.10348,0.032676,0.0056766,"Ball_014_1"
2.1356,0.51544,0.156,7.29,10.67,0.15393,0.031479,0.0071259,"Ball_014_1"
2.5542,0.55703,0.14841,3.8176,5.4565,0.09587,0.025056,0.004539,"Ball_014_1"
1.9928,0.5822,0.13292,3.5853,5.1029,0.1301,0.030543,0.0066169,"Ball_014_1"
2.3456,0.50136,0.11845,4.8868,7.9411,0.19166,0.071975,0.017358,"Ball_014_1"
1.8448,0.45787,0.18151,8.3433,9.9459,0.16447,0.086071,0.018564,"Ball_014_1"
2.472,0.4642,0.15773,7.0109,8.9771,0.12129,0.031262,0.00556,"Ball_014_1"
2.1774,0.51524,0.15682,5.3021,8.3672,0.27667,0.1439,0.023095,"Ball_014_1"
2.2977,0.49012,0.13804,2.0753,3.0546,0.13119,0.045357,0.0084705,"Ball_014_1"
2.3043,0.70696,0.20132,11.863,18.971,0.14278,0.03161,0.0071288,"Ball_014_1"
2.1436,0.54449,0.22811,13.597,19.667,0.18848,0.040179,0.0076955,"Ball_014_1"
2.135,0.6347,0.16881,12.367,17.66,0.15678,0.033589,0.008375,"Ball_014_1"
2.259,0.56269,0.18761,13.539,17.848,0.18716,0.039654,0.010375,"Ball_014_1"
2.1446,0.50402,0.13749,10.262,14.467,0.14311,0.03249,0.0078199,"Ball_014_1"
2.3908,0.43054,0.15993,8.2269,10.765,0.13853,0.034505,0.0075644,"Ball_014_1"
2.3226,0.64908,0.10634,5.0554,7.4089,0.10203,0.027238,0.0050574,"Ball_014_1"
2.3801,0.56028,0.14226,3.9563,5.2093,0.11805,0.02606,0.0069849,"Ball_014_1"
1.8196,0.49488,0.17291,14.413,23.048,0.33907,0.059128,0.010993,"Ball_014_1"
2.6237,0.56051,0.14126,10.272,19.191,0.37114,0.081589,0.0080447,"Ball_014_1"
2.1084,0.46194,0.1363,7.9521,10.832,0.16484,0.038338,0.0065801,"Ball_014_1"
2.4213,0.53944,0.16829,9.4166,14.759,0.2144,0.063949,0.012384,"Ball_014_1"
2.3451,0.55868,0.19226,12.418,21.16,0.29218,0.066812,0.012165,"Ball_014_1"
2.518,0.56593,0.14875,7.6754,11.226,0.16854,0.037174,0.0090026,"Ball_014_1"
2.1498,0.57283,0.11139,5.2795,7.4262,0.10033,0.02884,0.0041408,"Ball_014_1"
2.1379,0.49675,0.094708,1.4637,2.4437,0.10214,0.023231,0.0060407,"Ball_014_1"
2.143,0.50975,0.093922,1.6786,2.6603,0.10308,0.02415,0.0073969,"Ball_014_1"
2.044,0.56896,0.10796,1.9711,3.0548,0.1371,0.032582,0.0054048,"Ball_014_1"
2.6756,0.50836,0.097253,1.8279,2.9562,0.10129,0.035319,0.0049892,"Ball_014_1"
2.1563,0.55859,0.14625,4.8745,6.9155,0.13754,0.043425,0.0074976,"Ball_014_1"
2.4189,0.65498,0.15049,5.7235,10.554,0.24699,0.057903,0.0092551,"Ball_014_1"
1.869,0.4781,0.11996,7.5624,14.018,0.21876,0.060402,0.0078512,"Ball_014_1"
2.5511,0.55775,0.14117,12.478,22.875,0.39848,0.088468,0.0089683,"Ball_014_1"
2.1069,0.47058,0.15214,9.2885,15.536,0.28361,0.094335,0.01095,"Ball_014_1"
2.5063,0.47254,0.15755,8.0343,13.084,0.21771,0.061962,0.0088598,"Ball_014_1"
2.4145,0.54875,0.14761,5.3759,7.663,0.14797,0.042238,0.007143,"Ball_014_1"
2.3362,0.55737,0.13351,3.2501,5.6164,0.10865,0.026713,0.0052329,"Ball_014_1"
2.0286,0.5111,0.15916,9.1235,15.231,0.23051,0.042961,0.0076052,"Ball_014_1"
2.1647,0.61546,0.14552,6.2637,9.0557,0.22658,0.057963,0.008303,"Ball_014_1"
2.2769,0.51365,0.15983,4.3462,7.4665,0.14267,0.048693,0.0054495,"Ball_014_1"
2.5852,0.49302,0.14497,4.0693,6.1037,0.11087,0.025209,0.0071801,"Ball_014_1"
2.1566,0.56723,0.16726,8.5056,12.055,0.23692,0.078775,0.019477,"Ball_014_1"
2.4697,0.53937,0.12792,2.9648,4.3758,0.16605,0.042329,0.025333,"Ball_014_1"
1.8421,0.60664,0.11932,4.7119,7.0871,0.13142,0.036818,0.0097794,"Ball_014_1"
2.3976,0.43983,0.13917,4.624,6.8538,0.10969,0.032493,0.0041682,"Ball_014_1"
2.036,0.58849,0.12313,3.7072,4.8825,0.11037,0.033372,0.0059645,"Ball_014_1"
2.501,0.40369,0.10069,3.0338,4.3237,0.098769,0.024036,0.0049964,"Ball_014_1"
2.2925,0.55772,0.17939,11.957,18.04,0.20427,0.035889,0.0067605,"Ball_014_1"
2.4986,0.57281,0.13419,1.4931,1.9493,0.099258,0.024653,0.0068016,"Ball_014_1"
2.0189,0.63895,0.10873,1.9951,3.0776,0.1233,0.038125,0.0067989,"Ball_014_1"
2.2615,0.49214,0.11971,4.4964,7.2818,0.15773,0.037182,0.0053218,"Ball_014_1"
2.3329,0.59562,0.12908,4.8035,6.6838,0.14303,0.037525,0.0095771,"Ball_014_1"
1.9742,0.48025,0.17051,7.7139,10.383,0.1095,0.027662,0.0071752,"Ball_014_1"
2.7392,0.4555,0.12329,2.4051,3.1817,0.1252,0.035113,0.0057999,"Ball_014_1"
1.9579,0.60837,0.16271,7.1083,10.95,0.13656,0.032361,0.0073767,"Ball_014_1"
2.6122,0.6065,0.13838,5.9776,9.5963,0.13382,0.027175,0.0065811,"Ball_014_1"
1.9,0.53363,0.17458,8.3207,11.91,0.13634,0.033995,0.0057774,"Ball_014_1"
2.4529,0.55301,0.12572,2.4052,3.0558,0.1088,0.029955,0.0052653,"Ball_014_1"
1.9806,0.48428,0.13019,4.2806,5.619,0.11288,0.026375,0.0043411,"Ball_014_1"
2.5755,0.41238,0.12942,5.4657,8.3371,0.14776,0.031288,0.0053146,"Ball_014_1"
2.19,0.63966,0.17337,5.1572,6.4501,0.10381,0.021651,0.0052676,"Ball_014_1"
2.3165,0.61136,0.15288,3.4279,4.5148,0.15989,0.040588,0.014778,"Ball_014_1"
2.0401,0.65212,0.21275,15.117,21.642,0.27003,0.064897,0.020401,"Ball_014_1"
2.385,0.49015,0.14408,7.3424,11.469,0.16124,0.04077,0.0068508,"Ball_014_1"
2.1237,0.511,0.11869,2.7614,4.2127,0.13094,0.037044,0.010313,"Ball_014_1"
2.3909,0.47816,0.12029,5.0174,7.7842,0.16336,0.038964,0.016171,"Ball_014_1"
2.2788,0.57,0.17842,11.55,15.858,0.21537,0.049983,0.0084183,"Ball_014_1"
2.4778,0.63578,0.20408,11.139,15.7,0.2425,0.076792,0.021843,"Ball_014_1"
1.9918,0.66158,0.16564,3.0815,4.4094,0.090066,0.024613,0.0051102,"Ball_014_1"
2.2957,0.50438,0.15369,5.8282,9.451,0.22361,0.047029,0.017445,"Ball_014_1"
1.8516,0.59383,0.15305,6.8714,9.1365,0.19292,0.049797,0.019753,"Ball_014_1"
2.2815,0.55665,0.17679,4.6915,6.9393,0.14517,0.033662,0.0083665,"Ball_014_1"
2.302,0.50602,0.12462,3.2221,4.0919,0.12389,0.036553,0.016396,"Ball_014_1"
1.361,0.68385,0.38056,16.482,27.081,0.50756,0.68764,0.09252,"Ball_021_1"
0.77532,0.36736,0.18119,4.0702,7.6332,0.21547,0.20989,0.076597,"Ball_021_1"
0.85014,0.37819,0.16924,4.0709,7.2124,0.17408,0.16087,0.074904,"Ball_021_1"
0.76684,0.37792,0.12777,3.1907,6.5014,0.17534,0.12159,0.046786,"Ball_021_1"
0.76152,0.42107,0.12248,3.2069,6.5615,0.19124,0.12912,0.04209,"Ball_021_1"
1.0841,0.42378,0.1174,3.5846,7.3732,0.1597,0.10995,0.031362,"Ball_021_1"
1.0129,0.62481,0.13391,3.3606,7.0846,0.19927,0.1219,0.03823,"Ball_021_1"
1.0054,0.42135,0.13494,3.0445,6.2668,0.22412,0.13091,0.033373,"Ball_021_1"
0.82462,0.37177,0.14401,3.6434,7.4862,0.21158,0.15865,0.052021,"Ball_021_1"
0.89427,0.43687,0.31533,23.971,53.496,0.90812,1.0405,0.1494,"Ball_021_1"
0.8367,0.49606,0.29273,8.5308,20.137,0.65207,0.5199,0.17325,"Ball_021_1"
0.98305,0.48518,0.18746,6.2475,13.304,0.3147,0.30751,0.075522,"Ball_021_1"
0.82307,0.4771,0.14561,3.9211,8.8392,0.2182,0.22576,0.066797,"Ball_021_1"
0.95261,0.48564,0.12533,3.3791,6.5494,0.17589,0.15457,0.048562,"Ball_021_1"
0.88426,0.41925,0.11729,3.7999,7.5595,0.22502,0.15138,0.0465,"Ball_021_1"
0.86806,0.37388,0.12896,3.6664,8.1646,0.19611,0.13681,0.040166,"Ball_021_1"
0.68025,0.27552,0.14832,2.9013,6.2044,0.21921,0.13577,0.040962,"Ball_021_1"
0.78023,0.43276,0.15042,3.9808,8.1397,0.23723,0.13512,0.042671,"Ball_021_1"
0.79136,0.49758,0.13663,2.9111,6.0344,0.20664,0.13301,0.046329,"Ball_021_1"
0.98146,0.41952,0.12315,3.3106,6.6462,0.20921,0.13087,0.048924,"Ball_021_1"
0.94859,0.50262,0.11741,3.0192,6.1712,0.20458,0.13931,0.037553,"Ball_021_1"
0.94927,0.45685,0.10613,3.3842,7.5898,0.18508,0.14402,0.046769,"Ball_021_1"
0.70604,0.33677,0.14247,2.8016,5.9526,0.19351,0.12753,0.037961,"Ball_021_1"
0.72805,0.31665,0.11925,3.1672,6.653,0.21358,0.16756,0.057263,"Ball_021_1"
0.63565,0.40853,0.11342,3.0842,6.5193,0.14805,0.13065,0.054859,"Ball_021_1"
0.95994,0.36165,0.095687,3.0928,6.9005,0.17083,0.12769,0.046384,"Ball_021_1"
0.81036,0.44506,0.12971,3.3177,7.2599,0.20243,0.12542,0.036472,"Ball_021_1"
1.045,0.56955,0.1246,3.1641,6.1833,0.24843,0.13481,0.036088,"Ball_021_1"
0.92866,0.37867,0.14018,3.161,6.5733,0.16881,0.1285,0.038994,"Ball_021_1"
0.76143,0.28464,0.13051,3.1999,6.508,0.18396,0.13419,0.040782,"Ball_021_1"
0.68823,0.4211,0.11233,3.5148,7.8501,0.17847,0.13722,0.044424,"Ball_021_1"
0.72002,0.39858,0.11847,2.9497,6.3844,0.17166,0.12812,0.046989,"Ball_021_1"
0.86656,0.45219,0.13652,2.8803,5.6052,0.18594,0.12773,0.041204,"Ball_021_1"
0.85589,0.51288,0.12031,3.2971,7.1313,0.17588,0.11276,0.040152,"Ball_021_1"
0.98793,0.45326,0.13323,2.9319,6.8429,0.18939,0.13013,0.047111,"Ball_021_1"
0.75683,0.30816,0.121,3.6074,7.2905,0.21469,0.12852,0.045271,"Ball_021_1"
0.83658,0.3901,0.14464,3.586,7.2338,0.24715,0.13524,0.043985,"Ball_021_1"
0.60561,0.29368,0.1337,2.9661,5.8697,0.19302,0.10248,0.033298,"Ball_021_1"
0.86319,0.5122,0.12007,3.4772,7.758,0.21054,0.13126,0.034303,"Ball_021_1"
0.98851,0.40295,0.14501,2.846,5.8023,0.19085,0.13244,0.044809,"Ball_021_1"
0.94386,0.42992,0.14839,3.6064,7.6305,0.19561,0.13623,0.051293,"Ball_021_1"
0.85079,0.60086,0.14393,4.3397,8.055,0.20597,0.18368,0.060407,"Ball_021_1"
1.0563,0.43334,0.27671,9.2976,19.605,0.41748,0.47482,0.1036,"Ball_021_1"
0.72968,0.37542,0.39645,17.259,24.252,0.5435,0.67848,0.20735,"Ball_021_1"
0.85699,0.42319,0.16458,2.8202,5.8543,0.19224,0.1262,0.051211,"Ball_021_1"
0.91335,0.48081,0.12839,3.071,6.2173,0.18471,0.13004,0.036959,"Ball_021_1"
0.82098,0.36016,0.12524,2.9504,5.9704,0.19898,0.11542,0.038044,"Ball_021_1"
0.93889,0.6558,0.14628,3.11,6.442,0.17965,0.1313,0.042607,"Ball_021_1"
0.85709,0.33719,0.11369,3.4966,7.3261,0.18598,0.13622,0.03265,"Ball_021_1"
0.84202,0.34361,0.12865,2.9486,6.5597,0.2068,0.12505,0.033297,"Ball_021_1"
