"max","min","mean","sd","rms","skewness","kurtosis","crest","form","fault_type"
0.20236,-0.24617,0.0116304776074219,0.0727645925183458,0.0736531285283568,-0.0632572043195153,-0.250266434473635,2.74747324442696,6.33276904134665,"Normal"
0.20173,-0.22113,0.0119269560839844,0.0664756875205788,0.0675052136241584,-0.132878712351672,0.220655952612514,2.98836177488676,5.6598861561002,"Normal"
0.24596,-0.21613,0.01284836171875,0.0705887434029654,0.0717146087422813,0.0310929737590726,-0.308833264966313,3.4297056668593,5.58161501926164,"Normal"
0.19714,-0.19443,0.0101915313085937,0.0720582276245319,0.0727405305674367,-0.0736403958741269,-0.35602397136066,2.71018094674515,7.13735044959343,"Normal"
0.20069,-0.18588,0.0145096088476563,0.0696775554880743,0.0711389437237623,-0.00959043217251889,-0.408492566727565,2.82109895782673,4.90288501024982,"Normal"
0.19109,-0.17878,0.011779441015625,0.0705723846933776,0.0715147046420198,-0.138115786038113,-0.414394632397084,2.67203788306946,6.07114586737674,"Normal"
0.21258,-0.16731,0.0139115894140625,0.0718574486235398,0.0731572468669564,0.0266514951620047,-0.37944935570863,2.90579551724517,5.25872671263612,"Normal"
0.18859,-0.22572,0.0126835772460937,0.0715284697713318,0.0726099078046152,-0.070365822430542,-0.269329550947109,2.59730394517885,5.72471838155735,"Normal"
0.23281,-0.18004,0.0152428086914063,0.0742896242702968,0.0758017275073638,0.0195797199449545,-0.471524987567922,3.07130203566117,4.97295013287806,"Normal"
0.22864,-0.19881,0.0129801320507813,0.075079193897926,0.0761568408848625,0.0177171490812396,-0.433644683739238,3.00222537257905,5.86718537122113,"Normal"
0.18421,-0.20757,0.0126736317480469,0.0696176709217952,0.0707284102664169,-0.0616861601091799,-0.31425741167609,2.60446967924382,5.58075314736178,"Normal"
0.22092,-0.18692,0.0147405274707031,0.072078489194498,0.0735358294378786,-0.0417188135181112,-0.483705297228742,3.00424978801155,4.98868372139542,"Normal"
0.25493,-0.18901,0.0126903356542969,0.0715391453700769,0.0726215948569906,-0.0219100447645102,-0.323971906710398,3.51038834250361,5.72259054727218,"Normal"
0.20716,-0.1938,0.0131290991015625,0.0746175367435482,0.0757278862168504,-0.0218950696470641,-0.448685277442941,2.73558408070162,5.76794231127694,"Normal"
0.20027,-0.19818,0.0129426695898438,0.071547269293892,0.072674104085423,-0.141185061549412,-0.326739078002276,2.75572712619336,5.6150783716561,"Normal"
0.26286,-0.19193,0.00975944047851563,0.0710234624716315,0.07165649164052,0.0766420286728509,-0.183467847704324,3.66833477305438,7.3422745697629,"Normal"
0.23511,-0.19005,0.0132222603710937,0.0765976197678169,0.077693589442457,0.0217024598986335,-0.194182512320597,3.02611839261374,5.8759688027555,"Normal"
0.20465,-0.17315,0.0134120708984375,0.0762460481297185,0.0773800122402034,-0.0159842762228551,-0.610314151141791,2.64473982460386,5.76943059920882,"Normal"
0.24575,-0.21633,0.0121029902441406,0.0731613450840808,0.0741204267128673,-0.00559573767981388,-0.144605021333656,3.31555025920186,6.12414165571612,"Normal"
0.20194,-0.17106,0.0137629472851563,0.0713590236685697,0.0726399078536086,0.0211667436637485,-0.469357493804515,2.78001453976195,5.27793257858022,"Normal"
0.26411,-0.20757,0.0145277378417969,0.0726208082919467,0.0740249065263816,-0.0427419478230429,-0.162238592271984,3.56785320500032,5.09541866273281,"Normal"
0.23073,-0.18462,0.013300655390625,0.0676830516897812,0.0689451179668105,-0.046986857119563,-0.193648145332217,3.3465748816482,5.18358802194113,"Normal"
0.18921,-0.1938,0.0132407739160156,0.0710128477733389,0.0722026177463528,-0.0289016772982565,-0.532968341021778,2.62054210644679,5.4530511739211,"Normal"
0.1913,-0.19047,0.0140785365234375,0.0697784781971618,0.0711511510248832,-0.156831960919764,-0.157737488554011,2.68864237956035,5.05387409454335,"Normal"
0.19193,-0.1817,0.0136910475292969,0.070695323076504,0.0719749456078025,-0.050187291621047,-0.472626104581003,2.66662236948177,5.25708098330579,"Normal"
0.21008,-0.18337,0.0123981479101563,0.0676969541756438,0.0687903787593187,-0.0509759062996355,-0.277861304006313,3.05391544266707,5.5484399168175,"Normal"
0.20799,-0.18233,0.0147898356152344,0.0676257951550933,0.0691919167621329,0.0632350718901092,-0.466985412874782,3.00598696687397,4.67834251591418,"Normal"
0.20507,-0.21279,0.0118501133984375,0.0718646455859389,0.0728004738244985,-0.0664578378433628,-0.3972450232737,2.81687727052939,6.14344111121313,"Normal"
0.19818,-0.17837,0.0119534629492188,0.0667867293909493,0.0678159020746317,0.0687107594311837,-0.201245149779375,2.92232343649874,5.6733268311225,"Normal"
0.218,-0.18734,0.0110511931445313,0.0718737462296939,0.0726836949107447,-0.129437759289516,-0.454471099424948,2.99929716379586,6.57699978275308,"Normal"
0.18921,-0.16981,0.0105615639648437,0.0674842218153982,0.0682731238805679,-0.0658213380842957,-0.398435578323521,2.77136872088921,6.4643005626656,"Normal"
0.23761,-0.20048,0.0114074452148437,0.0758198138623329,0.0766365452647899,0.135217310085731,-0.352181457879496,3.10047901009922,6.71811644250267,"Normal"
0.22072,-0.1913,0.0139352471777344,0.06944152341418,0.0707927057073774,-0.013618008539488,-0.223483483438618,3.11783534468013,5.08011840798126,"Normal"
0.21195,-0.17649,0.0124551929199219,0.069313577433102,0.0703904260372081,-0.179851749607815,-0.275538846458078,3.01106289494489,5.65149223217728,"Normal"
0.23553,-0.18567,0.0105151352148438,0.0705824094968602,0.0713272702770105,0.140942151748608,-0.226639839641251,3.30210309584655,6.78329558485569,"Normal"
0.2253,-0.19193,0.013065948046875,0.0690717994983255,0.0702635993178502,-0.0537325255602051,-0.128862273612924,3.20649670935322,5.37761202369508,"Normal"
0.24867,-0.23532,0.0123340177539062,0.0752021456750807,0.0761706498130298,0.0909597972839097,0.0243371276095941,3.26464327940475,6.17565592435656,"Normal"
0.20444,-0.21654,0.0124171698730469,0.0676054677497807,0.0687038717914042,0.0719710194967257,-0.166001668261912,2.97566926971324,5.53297349507435,"Normal"
0.21946,-0.21717,0.0103967612109375,0.0718063832567446,0.0725204385731184,-0.0706006442065643,-0.19118344753067,3.0261813678737,6.97529135292885,"Normal"
0.24199,-0.20549,0.0114354386230469,0.0739610801767133,0.0748042017857897,-0.0379934867586265,-0.16479553232689,3.23497870738552,6.54143704072967,"Normal"
0.20111,-0.22238,0.0109629408398437,0.0755004488667265,0.0762557350915586,-0.161885802824443,-0.143385455903885,2.63730983326738,6.95577365650053,"Normal"
0.23594,-0.20027,0.0119952457519531,0.0744760888871818,0.0753999804327621,-0.0843435364590464,-0.247824901167944,3.12917853089365,6.28582206583681,"Normal"
0.19839,-0.17252,0.0133193828808594,0.0675150320091366,0.0687839666103327,-0.0309633933701694,-0.477915297706894,2.88424773645139,5.16420071602406,"Normal"
0.2082,-0.22843,0.0126583112011719,0.0722270991986651,0.0732931935102396,-0.0687413318237234,0.053658995806388,2.84064576843568,5.79012415996331,"Normal"
0.2372,-0.1696,0.0148406448242188,0.0710165724364254,0.0725167094499959,0.0712686630478077,-0.0533859135080257,3.27097026049647,4.88635839674932,"Normal"
0.21279,-0.22051,0.0144877576074219,0.071679664299887,0.0730948140543076,-0.115761334250961,-0.224237502038751,2.91115043868779,5.04528140482293,"Normal"
0.20924,-0.20945,0.014612449296875,0.0694333138989241,0.0709210882615254,0.0473691838721225,-0.288643901967909,2.95032133782855,4.85347027186555,"Normal"
0.21028,-0.21133,0.0129565859277344,0.0763634739969292,0.0774180765234715,-0.102423068377421,-0.257565290263899,2.71616151476261,5.97519106925793,"Normal"
0.20298,-0.18379,0.01498914921875,0.0728522572719436,0.0743434121218668,-0.101322800469471,-0.511771476221845,2.73030244653375,4.95981533287228,"Normal"
0.19818,-0.17545,0.0149394078027344,0.0718256769266629,0.0733285466648266,-0.0753274959429844,-0.622439857474733,2.70263095361551,4.90839714887528,"Normal"
0.20528,-0.20277,0.0142296800976563,0.0684243273678141,0.0698555668118668,-0.00175653463548359,-0.313237114575963,2.9386348056248,4.90914527469752,"Normal"
0.19547,-0.18817,0.0140813769628906,0.0776699736916146,0.0788987880468257,0.0527631815186562,-0.597047004520873,2.47747785281556,5.60305915073163,"Normal"
0.24596,-0.1888,0.0136326851953125,0.0718751468229657,0.0731221025320828,-0.00657603586604557,-0.162610641363127,3.36368883665624,5.36373439894477,"Normal"
0.22051,-0.20444,0.0139727556933594,0.0722850452404432,0.0735884705864024,0.00450400802117157,-0.393801775391457,2.99652918783103,5.2665681846406,"Normal"
0.19464,-0.19839,0.013436959765625,0.0755446473265141,0.0766940179633099,-0.113139951162584,-0.505150439644467,2.5378772056657,5.70769127102038,"Normal"
0.19213,-0.1913,0.0137211535253906,0.071913661520415,0.0731764607056752,0.0196917977599746,-0.48124762164996,2.62557109413601,5.33311288808658,"Normal"
0.19401,-0.1792,0.0107998620703125,0.0747880830868811,0.0755276917901365,-0.0853884190023477,-0.594039650181533,2.56872671998347,6.99339410988895,"Normal"
0.19276,-0.19422,0.0147630384472656,0.0691892802744885,0.0707137104921871,-0.0910137785743982,-0.347473774450731,2.72592116377908,4.78991575784216,"Normal"
0.22676,-0.19234,0.0122712490527344,0.076935754628472,0.0778711340123864,0.0466645594531151,-0.448748755097644,2.91199046830281,6.3458197024397,"Normal"
0.20236,-0.25076,0.0134092476464844,0.0711041497970463,0.0723233761380265,-0.23687520492997,-0.144273569154349,2.79798884960519,5.39354466743614,"Normal"
0.21487,-0.17628,0.0125990628027344,0.0730294486816346,0.0740731291164585,-0.095563872972726,-0.472086750669832,2.90078200506663,5.87925707461211,"Normal"
0.25618,-0.21633,0.0125647702148437,0.0770577467222554,0.0780382665977302,0.0277047933329666,-0.180404963288623,3.28274846647415,6.21087893080112,"Normal"
0.21174,-0.19026,0.0129667448632812,0.0738222292026639,0.074916860606434,-0.0286946253369623,-0.382978204917925,2.82633306155671,5.77761507582224,"Normal"
0.20757,-0.19401,0.01623409703125,0.0714584824470674,0.0732453000853662,-0.16273403941485,-0.481937371480143,2.83390196719899,4.51181854736804,"Normal"
0.20507,-0.20152,0.015562644140625,0.0750958401083131,0.0766555534981657,-0.0326382223589803,-0.440825563475772,2.67521387090248,4.92561243484728,"Normal"
0.26536,-0.20924,0.0146513100390625,0.0803285978643198,0.0816152134828194,0.00793932578407795,-0.320931303379214,3.25135460260556,5.57050620492103,"Normal"
0.20903,-0.19067,0.0154599273632813,0.0716554437061507,0.0732700334659097,-0.13199514956768,-0.2453981283314,2.85287163267443,4.73935172812859,"Normal"
0.23866,-0.1961,0.0136952872851562,0.0787543966349042,0.0798984292305722,-0.0263206156569784,-0.498941093943914,2.98704245250268,5.83400899645027,"Normal"
0.20277,-0.20632,0.0130869273730469,0.073860450065815,0.0749753709297314,-0.0996427721866503,-0.257151499605595,2.70448812037276,5.72902781474485,"Normal"
0.17983,-0.23532,0.0122735151953125,0.0777438443858461,0.0786691938977338,-0.136357133048928,-0.452367093422721,2.28590113982572,6.40967095781811,"Normal"
0.19693,-0.19318,0.0138458905371094,0.0717425086970191,0.0730319785017093,-0.0272303558024852,-0.49428022351619,2.69649000396985,5.27463208711429,"Normal"
0.24575,-0.21091,0.0137839023632812,0.0760003371485725,0.077203669187491,-0.109797706527873,-0.141957250864782,3.18313886614884,5.6010023252307,"Normal"
0.18984,-0.18734,0.0130789555957031,0.0735578857430558,0.0746762190168679,-0.168390109255502,-0.534922856425583,2.54217477128989,5.70964695693299,"Normal"
0.23135,-0.17002,0.0146132831347656,0.072315981675251,0.0737430825040876,0.0992730803899126,-0.188113882620176,3.13724341516611,5.0463049147833,"Normal"
0.23845,-0.20465,0.0120606092382813,0.076568809114796,0.077475902388374,-0.0108208635020978,-0.324126579840907,3.07773117381311,6.42387966127445,"Normal"
0.22635,-0.2155,0.0142149659082031,0.0724740463118867,0.0738202090377237,-0.062097149036193,-0.114847412449131,3.06623352806181,5.19313303418645,"Normal"
0.20716,-0.17878,0.010874526875,0.073542332167896,0.0743064481855476,0.0221099474982151,-0.388242383923873,2.78791417243776,6.83307412264293,"Normal"
0.23615,-0.20841,0.0139552945898438,0.0731634242786165,0.0744473604024408,0.0158210389732995,-0.278557966326282,3.17203993161667,5.33470360823634,"Normal"
0.23678,-0.20194,0.0121927090332031,0.074248456879052,0.0752071264985673,0.0538216530585158,0.0779161435738676,3.1483718501665,6.16820480942863,"Normal"
0.22823,-0.21279,0.0145012641796875,0.0728805634123994,0.0742743300183133,-0.0112888705933932,-0.248425436010647,3.07279782858663,5.12192103377803,"Normal"
0.21842,-0.2082,0.0119473205078125,0.0713187787489181,0.0722782091166213,-0.227090042794839,-0.00829202591503941,3.02193431007094,6.04974220532191,"Normal"
0.24429,-0.19088,0.0123005738574219,0.0757426740535107,0.0766984634601877,-0.0288952535903812,-0.136511408794862,3.18507032578045,6.23535652476161,"Normal"
0.20549,-0.23073,0.011122603125,0.0774222239949026,0.0781796607622809,-0.141795311111466,-0.0611907694365073,2.62843299646476,7.02889960953101,"Normal"
0.25847,-0.1936,0.0102023496875,0.0721956308921846,0.0728780283151096,-0.0119153522547579,-0.0134791960950178,3.5466107683708,7.1432592047301,"Normal"
0.24533,-0.21467,0.0120022974804688,0.0702820303019318,0.0712656658946939,0.145337528732431,0.00682743148465548,3.44247116644519,5.93766868473837,"Normal"
0.23052,-0.21967,0.0112974662792969,0.0789127907935588,0.0796792320324321,-0.152921542181719,-0.215609695170747,2.89310017328192,7.05284088153888,"Normal"
0.20653,-0.21508,0.0120679614355469,0.073498765410609,0.074447489900987,-0.0815330073004716,-0.156970560973333,2.77417009323859,6.16901953976232,"Normal"
0.20903,-0.18442,0.0110684233203125,0.0738912129051012,0.0746799129265172,-0.0611186368682106,-0.419069932917467,2.79901236903797,6.7471139082173,"Normal"
0.20027,-0.18755,0.0124352402734375,0.0714337671249367,0.0724736855673197,-0.0771046744864637,-0.301065390856305,2.76334780592843,5.82808888076962,"Normal"
0.21508,-0.22426,0.0123488330175781,0.0732630410828964,0.074261195738921,-0.0625974231013061,-0.235837722712986,2.89626362543573,6.01362052861294,"Normal"
0.24366,-0.21362,0.0112056834667969,0.079715674389402,0.0804608627361497,-0.0582885870427084,-0.237486613581846,3.02830459075512,7.18036190961131,"Normal"
0.20987,-0.20194,0.0139423740039063,0.0730673190002195,0.0743505830141209,0.0470783369965255,-0.171304009120194,2.82270819530952,5.33270610824884,"Normal"
0.20298,-0.21863,0.0126487371875,0.0736723701726569,0.0747148463892447,-0.0649027054030624,-0.259964014586796,2.71672913496372,5.90690163624247,"Normal"
0.21008,-0.17002,0.0133102759277344,0.0680438472797076,0.0693008452152803,0.0610721247064219,-0.539016691175541,3.03142045883272,5.20656713591333,"Normal"
0.23094,-0.25952,0.0130742559863281,0.0740973130279193,0.07520629120813,-0.020329695984623,0.29585213934408,3.0707537400147,5.7522425204749,"Normal"
0.20987,-0.19422,0.0133727530175781,0.0679600630885247,0.0692307039963403,-0.0648312560084466,-0.202336886945597,3.03145841202329,5.17699713030956,"Normal"
0.22906,-0.21571,0.0131091534667969,0.0778591971365984,0.0789175804760711,-0.00797588943659076,-0.446650942813413,2.90252182870019,6.02003635673005,"Normal"
0.2301,-0.21696,0.0126951678710937,0.0677807514751276,0.0689268525671215,-0.0626343284727327,-0.105662719005083,3.3383215891938,5.42937700918983,"Normal"
0.23323,-0.21091,0.0107687728320313,0.0751901191265448,0.0759210078550716,-0.159977958650018,-0.0637803979691323,3.07200874420979,7.05010766215139,"Normal"
0.2132,-0.18546,0.008711316171875,0.0760534742011883,0.0765138510476892,-0.0353960599452452,-0.480569339568244,2.78642359625995,8.78327103942326,"Normal"
0.17503,-0.17169,0.00990457002929688,0.0658181320965411,0.0665274118352856,-0.0749572480255237,-0.28232151743352,2.63094557824307,6.71683996766171,"Normal"
0.21154,-0.25535,0.00750818490234375,0.0771802207269694,0.0775070457294236,-0.15293619679399,-0.212810353810937,2.72930025921107,10.3230070566362,"Normal"
